<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;;;
SPFB.RTS-12.18;1;16.10.2018;16:50;114980,00;114990,00;114940,00;114950,00;523;;;
SPFB.RTS-12.18;1;16.10.2018;16:51;114970,00;115020,00;114910,00;114960,00;1334;;;
SPFB.RTS-12.18;1;16.10.2018;16:52;114970,00;114990,00;114880,00;114880,00;752;;;
SPFB.RTS-12.18;1;16.10.2018;16:53;114880,00;114930,00;114860,00;114880,00;532;;;
SPFB.RTS-12.18;1;16.10.2018;16:54;114890,00;114970,00;114860,00;114970,00;567;;;
SPFB.RTS-12.18;1;16.10.2018;16:55;114960,00;115020,00;114890,00;114910,00;1206;;;
SPFB.RTS-12.18;1;16.10.2018;16:56;114900,00;115060,00;114890,00;115030,00;1593;;;
SPFB.RTS-12.18;1;16.10.2018;16:57;115030,00;115160,00;115020,00;115130,00;1286;;;
SPFB.RTS-12.18;1;16.10.2018;16:58;115140,00;115300,00;115120,00;115210,00;2310;;;
SPFB.RTS-12.18;1;16.10.2018;16:59;115220,00;115230,00;115170,00;115210,00;917;;;
SPFB.RTS-12.18;1;16.10.2018;17:00;115220,00;115230,00;115170,00;115210,00;643;;;
SPFB.RTS-12.18;1;16.10.2018;17:01;115200,00;115350,00;115190,00;115290,00;2436;;;
SPFB.RTS-12.18;1;16.10.2018;17:02;115290,00;115430,00;115250,00;115380,00;1724;;;
SPFB.RTS-12.18;1;16.10.2018;17:03;115370,00;115440,00;115340,00;115340,00;1961;;;
SPFB.RTS-12.18;1;16.10.2018;17:04;115340,00;115560,00;115340,00;115470,00;4038;;;
SPFB.RTS-12.18;1;16.10.2018;17:05;115470,00;115570,00;115470,00;115500,00;2228;;;
SPFB.RTS-12.18;1;16.10.2018;17:06;115520,00;115750,00;115490,00;115690,00;5811;;;
SPFB.RTS-12.18;1;16.10.2018;17:07;115690,00;115740,00;115570,00;115590,00;2740;;;
SPFB.RTS-12.18;1;16.10.2018;17:08;115590,00;115650,00;115570,00;115640,00;647;;;
SPFB.RTS-12.18;1;16.10.2018;17:09;115640,00;115700,00;115620,00;115660,00;688;;;
SPFB.RTS-12.18;1;16.10.2018;17:10;115660,00;115700,00;115580,00;115610,00;623;;;
SPFB.RTS-12.18;1;16.10.2018;17:11;115620,00;115660,00;115610,00;115630,00;553;;;
SPFB.RTS-12.18;1;16.10.2018;17:12;115620,00;115650,00;115560,00;115560,00;594;;;
SPFB.RTS-12.18;1;16.10.2018;17:13;115570,00;115670,00;115560,00;115670,00;853;;;
SPFB.RTS-12.18;1;16.10.2018;17:14;115680,00;115720,00;115580,00;115590,00;1154;;;
SPFB.RTS-12.18;1;16.10.2018;17:15;115590,00;115640,00;115550,00;115610,00;878;;;
SPFB.RTS-12.18;1;16.10.2018;17:16;115620,00;115710,00;115600,00;115610,00;1252;;;
SPFB.RTS-12.18;1;16.10.2018;17:17;115620,00;115680,00;115580,00;115580,00;1138;;;
SPFB.RTS-12.18;1;16.10.2018;17:18;115580,00;115640,00;115580,00;115640,00;608;;;
SPFB.RTS-12.18;1;16.10.2018;17:19;115640,00;115660,00;115540,00;115590,00;1011;;;
SPFB.RTS-12.18;1;16.10.2018;17:20;115590,00;115650,00;115570,00;115620,00;1276;;;
SPFB.RTS-12.18;1;16.10.2018;17:21;115620,00;115690,00;115620,00;115670,00;653;;;
SPFB.RTS-12.18;1;16.10.2018;17:22;115670,00;115690,00;115640,00;115660,00;303;;;
SPFB.RTS-12.18;1;16.10.2018;17:23;115670,00;115780,00;115600,00;115710,00;1639;;;
SPFB.RTS-12.18;1;16.10.2018;17:24;115720,00;115750,00;115650,00;115740,00;855;;;
SPFB.RTS-12.18;1;16.10.2018;17:25;115740,00;115780,00;115730,00;115770,00;1053;;;
SPFB.RTS-12.18;1;16.10.2018;17:26;115770,00;115810,00;115700,00;115810,00;1398;;;
SPFB.RTS-12.18;1;16.10.2018;17:27;115810,00;115830,00;115700,00;115740,00;1519;;;
SPFB.RTS-12.18;1;16.10.2018;17:28;115730,00;115730,00;115650,00;115690,00;1260;;;
SPFB.RTS-12.18;1;16.10.2018;17:29;115670,00;115760,00;115660,00;115710,00;575;;;
SPFB.RTS-12.18;1;16.10.2018;17:30;115710,00;115750,00;115660,00;115670,00;637;;;
SPFB.RTS-12.18;1;16.10.2018;17:31;115680,00;115690,00;115640,00;115680,00;614;;;
SPFB.RTS-12.18;1;16.10.2018;17:32;115680,00;115720,00;115660,00;115700,00;713;;;
SPFB.RTS-12.18;1;16.10.2018;17:33;115690,00;115750,00;115680,00;115750,00;947;;;
SPFB.RTS-12.18;1;16.10.2018;17:34;115740,00;115770,00;115640,00;115680,00;836;;;
SPFB.RTS-12.18;1;16.10.2018;17:35;115680,00;115690,00;115630,00;115660,00;578;;;
SPFB.RTS-12.18;1;16.10.2018;17:36;115670,00;115750,00;115670,00;115690,00;602;;;
SPFB.RTS-12.18;1;16.10.2018;17:37;115700,00;115730,00;115680,00;115710,00;300;;;
SPFB.RTS-12.18;1;16.10.2018;17:38;115720,00;115720,00;115680,00;115690,00;332;;;
SPFB.RTS-12.18;1;16.10.2018;17:39;115690,00;115750,00;115690,00;115720,00;295;;;
SPFB.RTS-12.18;1;16.10.2018;17:40;115730,00;115790,00;115720,00;115770,00;1223;;;
SPFB.RTS-12.18;1;16.10.2018;17:41;115780,00;115830,00;115760,00;115820,00;1202;;;
SPFB.RTS-12.18;1;16.10.2018;17:42;115810,00;115830,00;115780,00;115820,00;493;;;
SPFB.RTS-12.18;1;16.10.2018;17:43;115820,00;115910,00;115810,00;115890,00;2549;;;
SPFB.RTS-12.18;1;16.10.2018;17:44;115900,00;115960,00;115890,00;115930,00;1638;;;
SPFB.RTS-12.18;1;16.10.2018;17:45;115930,00;115990,00;115930,00;115930,00;1569;;;
SPFB.RTS-12.18;1;16.10.2018;17:46;115940,00;115980,00;115940,00;115950,00;594;;;
SPFB.RTS-12.18;1;16.10.2018;17:47;115950,00;116030,00;115930,00;115930,00;2276;;;
SPFB.RTS-12.18;1;16.10.2018;17:48;115930,00;115970,00;115930,00;115950,00;631;;;
SPFB.RTS-12.18;1;16.10.2018;17:49;115960,00;115980,00;115920,00;115940,00;473;;;
SPFB.RTS-12.18;1;16.10.2018;17:50;115930,00;115980,00;115880,00;115900,00;895;;;
SPFB.RTS-12.18;1;16.10.2018;17:51;115900,00;116020,00;115900,00;116000,00;666;;;
SPFB.RTS-12.18;1;16.10.2018;17:52;116000,00;116120,00;116000,00;116050,00;2184;;;
SPFB.RTS-12.18;1;16.10.2018;17:53;116050,00;116150,00;116050,00;116140,00;1164;;;
SPFB.RTS-12.18;1;16.10.2018;17:54;116140,00;116150,00;116070,00;116120,00;1111;;;
SPFB.RTS-12.18;1;16.10.2018;17:55;116120,00;116230,00;116100,00;116180,00;2420;;;
SPFB.RTS-12.18;1;16.10.2018;17:56;116190,00;116240,00;116180,00;116220,00;1483;;;
SPFB.RTS-12.18;1;16.10.2018;17:57;116210,00;116280,00;116210,00;116250,00;1711;;;
SPFB.RTS-12.18;1;16.10.2018;17:58;116250,00;116260,00;116220,00;116240,00;1233;;;
SPFB.RTS-12.18;1;16.10.2018;17:59;116240,00;116300,00;116220,00;116300,00;1199;;;
SPFB.RTS-12.18;1;16.10.2018;18:00;116300,00;116400,00;116280,00;116370,00;3531;;;
SPFB.RTS-12.18;1;16.10.2018;18:01;116370,00;116440,00;116330,00;116390,00;3817;;;
SPFB.RTS-12.18;1;16.10.2018;18:02;116370,00;116370,00;116270,00;116320,00;1286;;;
SPFB.RTS-12.18;1;16.10.2018;18:03;116330,00;116440,00;116320,00;116410,00;936;;;
SPFB.RTS-12.18;1;16.10.2018;18:04;116410,00;116450,00;116370,00;116390,00;919;;;
SPFB.RTS-12.18;1;16.10.2018;18:05;116390,00;116400,00;116340,00;116360,00;1157;;;
SPFB.RTS-12.18;1;16.10.2018;18:06;116360,00;116400,00;116360,00;116370,00;587;;;
SPFB.RTS-12.18;1;16.10.2018;18:07;116370,00;116430,00;116340,00;116340,00;2019;;;
SPFB.RTS-12.18;1;16.10.2018;18:08;116340,00;116380,00;116320,00;116340,00;535;;;
SPFB.RTS-12.18;1;16.10.2018;18:09;116330,00;116360,00;116310,00;116320,00;510;;;
SPFB.RTS-12.18;1;16.10.2018;18:10;116310,00;116320,00;116270,00;116300,00;1285;;;
SPFB.RTS-12.18;1;16.10.2018;18:11;116290,00;116320,00;116260,00;116270,00;1471;;;
SPFB.RTS-12.18;1;16.10.2018;18:12;116270,00;116290,00;116230,00;116240,00;937;;;
SPFB.RTS-12.18;1;16.10.2018;18:13;116240,00;116290,00;116230,00;116270,00;900;;;
SPFB.RTS-12.18;1;16.10.2018;18:14;116270,00;116390,00;116260,00;116330,00;1741;;;
SPFB.RTS-12.18;1;16.10.2018;18:15;116340,00;116400,00;116330,00;116390,00;649;;;
SPFB.RTS-12.18;1;16.10.2018;18:16;116400,00;116470,00;116380,00;116420,00;2271;;;
SPFB.RTS-12.18;1;16.10.2018;18:17;116410,00;116440,00;116330,00;116330,00;958;;;
SPFB.RTS-12.18;1;16.10.2018;18:18;116340,00;116380,00;116320,00;116360,00;571;;;
SPFB.RTS-12.18;1;16.10.2018;18:19;116370,00;116430,00;116360,00;116410,00;400;;;
SPFB.RTS-12.18;1;16.10.2018;18:20;116390,00;116480,00;116390,00;116460,00;1281;;;
SPFB.RTS-12.18;1;16.10.2018;18:21;116480,00;116680,00;116450,00;116640,00;6705;;;
SPFB.RTS-12.18;1;16.10.2018;18:22;116630,00;116660,00;116590,00;116650,00;2733;;;
SPFB.RTS-12.18;1;16.10.2018;18:23;116660,00;116660,00;116530,00;116550,00;1771;;;
SPFB.RTS-12.18;1;16.10.2018;18:24;116540,00;116610,00;116540,00;116570,00;572;;;
SPFB.RTS-12.18;1;16.10.2018;18:25;116570,00;116650,00;116560,00;116610,00;1946;;;
SPFB.RTS-12.18;1;16.10.2018;18:26;116620,00;116630,00;116570,00;116580,00;774;;;
SPFB.RTS-12.18;1;16.10.2018;18:27;116560,00;116580,00;116520,00;116540,00;667;;;
SPFB.RTS-12.18;1;16.10.2018;18:28;116540,00;116590,00;116520,00;116580,00;413;;;
SPFB.RTS-12.18;1;16.10.2018;18:29;116560,00;116580,00;116510,00;116540,00;471;;;
SPFB.RTS-12.18;1;16.10.2018;18:30;116540,00;116570,00;116500,00;116560,00;950;;;
SPFB.RTS-12.18;1;16.10.2018;18:31;116570,00;116580,00;116520,00;116550,00;648;;;
SPFB.RTS-12.18;1;16.10.2018;18:32;116560,00;116620,00;116560,00;116580,00;1136;;;
SPFB.RTS-12.18;1;16.10.2018;18:33;116570,00;116650,00;116560,00;116620,00;583;;;
SPFB.RTS-12.18;1;16.10.2018;18:34;116610,00;116630,00;116580,00;116620,00;586;;;
SPFB.RTS-12.18;1;16.10.2018;18:35;116620,00;116650,00;116600,00;116610,00;430;;;
SPFB.RTS-12.18;1;16.10.2018;18:36;116610,00;116650,00;116610,00;116610,00;521;;;
SPFB.RTS-12.18;1;16.10.2018;18:37;116620,00;116650,00;116610,00;116630,00;568;;;
SPFB.RTS-12.18;1;16.10.2018;18:38;116630,00;116640,00;116570,00;116580,00;602;;;
SPFB.RTS-12.18;1;16.10.2018;18:39;116590,00;116590,00;116540,00;116560,00;632;;;
SPFB.RTS-12.18;1;16.10.2018;18:40;116570,00;116600,00;116550,00;116580,00;846;;;
SPFB.RTS-12.18;1;16.10.2018;18:41;116580,00;116610,00;116580,00;116590,00;260;;;
SPFB.RTS-12.18;1;16.10.2018;18:42;116600,00;116610,00;116580,00;116600,00;410;;;
SPFB.RTS-12.18;1;16.10.2018;18:43;116590,00;116670,00;116590,00;116640,00;935;;;
SPFB.RTS-12.18;1;16.10.2018;18:44;116660,00;116670,00;116620,00;116650,00;419;;;
SPFB.RTS-12.18;1;16.10.2018;18:45;116660,00;116740,00;116630,00;116690,00;1362;;;
SPFB.RTS-12.18;1;16.10.2018;19:01;116770,00;116830,00;116660,00;116770,00;1385;;;
SPFB.RTS-12.18;1;16.10.2018;19:02;116760,00;116760,00;116690,00;116720,00;698;;;
SPFB.RTS-12.18;1;16.10.2018;19:03;116720,00;116720,00;116670,00;116690,00;318;;;
SPFB.RTS-12.18;1;16.10.2018;19:04;116690,00;116800,00;116690,00;116740,00;861;;;
SPFB.RTS-12.18;1;16.10.2018;19:05;116740,00;116830,00;116740,00;116770,00;606;;;
SPFB.RTS-12.18;1;16.10.2018;19:06;116770,00;116780,00;116740,00;116750,00;249;;;
SPFB.RTS-12.18;1;16.10.2018;19:07;116740,00;116740,00;116680,00;116710,00;479;;;
SPFB.RTS-12.18;1;16.10.2018;19:08;116700,00;116800,00;116700,00;116790,00;535;;;
SPFB.RTS-12.18;1;16.10.2018;19:09;116790,00;116940,00;116780,00;116870,00;1553;;;
SPFB.RTS-12.18;1;16.10.2018;19:10;116870,00;116940,00;116860,00;116890,00;1787;;;
SPFB.RTS-12.18;1;16.10.2018;19:11;116890,00;116950,00;116860,00;116900,00;1827;;;
SPFB.RTS-12.18;1;16.10.2018;19:12;116900,00;116990,00;116890,00;116970,00;1899;;;
SPFB.RTS-12.18;1;16.10.2018;19:13;116970,00;116990,00;116870,00;116870,00;603;;;
SPFB.RTS-12.18;1;16.10.2018;19:14;116870,00;116880,00;116780,00;116830,00;757;;;
SPFB.RTS-12.18;1;16.10.2018;19:15;116840,00;116840,00;116770,00;116800,00;406;;;
SPFB.RTS-12.18;1;16.10.2018;19:16;116800,00;116810,00;116780,00;116800,00;217;;;
SPFB.RTS-12.18;1;16.10.2018;19:17;116800,00;116800,00;116750,00;116760,00;204;;;
SPFB.RTS-12.18;1;16.10.2018;19:18;116760,00;116780,00;116690,00;116690,00;323;;;
SPFB.RTS-12.18;1;16.10.2018;19:19;116690,00;116710,00;116620,00;116690,00;975;;;
SPFB.RTS-12.18;1;16.10.2018;19:20;116680,00;116700,00;116590,00;116600,00;1365;;;
SPFB.RTS-12.18;1;16.10.2018;19:21;116590,00;116650,00;116570,00;116620,00;815;;;
SPFB.RTS-12.18;1;16.10.2018;19:22;116630,00;116640,00;116560,00;116560,00;451;;;
SPFB.RTS-12.18;1;16.10.2018;19:23;116560,00;116600,00;116550,00;116590,00;320;;;
SPFB.RTS-12.18;1;16.10.2018;19:24;116580,00;116590,00;116560,00;116580,00;204;;;
SPFB.RTS-12.18;1;16.10.2018;19:25;116580,00;116620,00;116560,00;116610,00;298;;;
SPFB.RTS-12.18;1;16.10.2018;19:26;116600,00;116650,00;116510,00;116520,00;1127;;;
SPFB.RTS-12.18;1;16.10.2018;19:27;116520,00;116540,00;116470,00;116490,00;1037;;;
SPFB.RTS-12.18;1;16.10.2018;19:28;116480,00;116510,00;116450,00;116500,00;927;;;
SPFB.RTS-12.18;1;16.10.2018;19:29;116510,00;116560,00;116500,00;116520,00;259;;;
SPFB.RTS-12.18;1;16.10.2018;19:30;116510,00;116550,00;116500,00;116550,00;160;;;
SPFB.RTS-12.18;1;16.10.2018;19:31;116550,00;116610,00;116520,00;116550,00;587;;;
SPFB.RTS-12.18;1;16.10.2018;19:32;116540,00;116590,00;116530,00;116570,00;375;;;
SPFB.RTS-12.18;1;16.10.2018;19:33;116570,00;116640,00;116570,00;116610,00;389;;;
SPFB.RTS-12.18;1;16.10.2018;19:34;116610,00;116610,00;116560,00;116560,00;99;;;
SPFB.RTS-12.18;1;16.10.2018;19:35;116570,00;116580,00;116550,00;116570,00;74;;;
SPFB.RTS-12.18;1;16.10.2018;19:36;116570,00;116600,00;116550,00;116550,00;150;;;
SPFB.RTS-12.18;1;16.10.2018;19:37;116570,00;116610,00;116570,00;116610,00;145;;;
SPFB.RTS-12.18;1;16.10.2018;19:38;116610,00;116640,00;116570,00;116580,00;256;;;
SPFB.RTS-12.18;1;16.10.2018;19:39;116600,00;116600,00;116530,00;116550,00;127;;;
SPFB.RTS-12.18;1;16.10.2018;19:40;116550,00;116550,00;116520,00;116540,00;267;;;
SPFB.RTS-12.18;1;16.10.2018;19:41;116530,00;116560,00;116520,00;116550,00;91;;;
SPFB.RTS-12.18;1;16.10.2018;19:42;116550,00;116590,00;116540,00;116590,00;147;;;
SPFB.RTS-12.18;1;16.10.2018;19:43;116570,00;116580,00;116540,00;116560,00;178;;;
SPFB.RTS-12.18;1;16.10.2018;19:44;116550,00;116600,00;116550,00;116570,00;201;;;
SPFB.RTS-12.18;1;16.10.2018;19:45;116580,00;116630,00;116570,00;116600,00;454;;;
SPFB.RTS-12.18;1;16.10.2018;19:46;116590,00;116610,00;116570,00;116570,00;162;;;
SPFB.RTS-12.18;1;16.10.2018;19:47;116580,00;116590,00;116570,00;116580,00;78;;;
SPFB.RTS-12.18;1;16.10.2018;19:48;116580,00;116610,00;116560,00;116580,00;205;;;
SPFB.RTS-12.18;1;16.10.2018;19:49;116570,00;116580,00;116570,00;116580,00;60;;;
SPFB.RTS-12.18;1;16.10.2018;19:50;116570,00;116590,00;116560,00;116580,00;62;;;
SPFB.RTS-12.18;1;16.10.2018;19:51;116580,00;116590,00;116530,00;116540,00;234;;;
SPFB.RTS-12.18;1;16.10.2018;19:52;116550,00;116570,00;116540,00;116550,00;243;;;
SPFB.RTS-12.18;1;16.10.2018;19:53;116560,00;116570,00;116540,00;116570,00;196;;;
SPFB.RTS-12.18;1;16.10.2018;19:54;116580,00;116620,00;116560,00;116580,00;379;;;
SPFB.RTS-12.18;1;16.10.2018;19:55;116570,00;116600,00;116570,00;116590,00;50;;;
SPFB.RTS-12.18;1;16.10.2018;19:56;116570,00;116600,00;116570,00;116600,00;35;;;
SPFB.RTS-12.18;1;16.10.2018;19:57;116590,00;116600,00;116540,00;116540,00;204;;;
SPFB.RTS-12.18;1;16.10.2018;19:58;116550,00;116590,00;116550,00;116580,00;106;;;
SPFB.RTS-12.18;1;16.10.2018;19:59;116580,00;116590,00;116560,00;116570,00;59;;;
SPFB.RTS-12.18;1;16.10.2018;20:00;116570,00;116590,00;116570,00;116570,00;97;;;
SPFB.RTS-12.18;1;16.10.2018;20:01;116570,00;116580,00;116560,00;116580,00;212;;;
SPFB.RTS-12.18;1;16.10.2018;20:02;116590,00;116620,00;116580,00;116590,00;306;;;
SPFB.RTS-12.18;1;16.10.2018;20:03;116590,00;116620,00;116590,00;116600,00;106;;;
SPFB.RTS-12.18;1;16.10.2018;20:04;116590,00;116620,00;116590,00;116590,00;244;;;
SPFB.RTS-12.18;1;16.10.2018;20:05;116590,00;116610,00;116580,00;116600,00;196;;;
SPFB.RTS-12.18;1;16.10.2018;20:06;116610,00;116620,00;116610,00;116610,00;55;;;
SPFB.RTS-12.18;1;16.10.2018;20:07;116610,00;116620,00;116610,00;116610,00;62;;;
SPFB.RTS-12.18;1;16.10.2018;20:08;116620,00;116620,00;116600,00;116600,00;142;;;
SPFB.RTS-12.18;1;16.10.2018;20:09;116600,00;116660,00;116600,00;116660,00;180;;;
SPFB.RTS-12.18;1;16.10.2018;20:10;116650,00;116660,00;116610,00;116640,00;406;;;
SPFB.RTS-12.18;1;16.10.2018;20:11;116640,00;116650,00;116580,00;116600,00;184;;;
SPFB.RTS-12.18;1;16.10.2018;20:12;116600,00;116620,00;116600,00;116610,00;100;;;
SPFB.RTS-12.18;1;16.10.2018;20:13;116600,00;116610,00;116600,00;116610,00;9;;;
SPFB.RTS-12.18;1;16.10.2018;20:14;116600,00;116610,00;116590,00;116610,00;72;;;
SPFB.RTS-12.18;1;16.10.2018;20:15;116610,00;116640,00;116610,00;116630,00;77;;;
SPFB.RTS-12.18;1;16.10.2018;20:16;116630,00;116650,00;116610,00;116630,00;91;;;
SPFB.RTS-12.18;1;16.10.2018;20:17;116640,00;116660,00;116630,00;116650,00;103;;;
SPFB.RTS-12.18;1;16.10.2018;20:18;116650,00;116680,00;116640,00;116650,00;255;;;
SPFB.RTS-12.18;1;16.10.2018;20:19;116650,00;116670,00;116650,00;116660,00;70;;;
SPFB.RTS-12.18;1;16.10.2018;20:20;116670,00;116700,00;116670,00;116680,00;178;;;
SPFB.RTS-12.18;1;16.10.2018;20:21;116670,00;116680,00;116660,00;116670,00;57;;;
SPFB.RTS-12.18;1;16.10.2018;20:22;116690,00;116730,00;116680,00;116720,00;240;;;
SPFB.RTS-12.18;1;16.10.2018;20:23;116720,00;116770,00;116710,00;116730,00;301;;;
SPFB.RTS-12.18;1;16.10.2018;20:24;116740,00;116800,00;116730,00;116780,00;591;;;
SPFB.RTS-12.18;1;16.10.2018;20:25;116800,00;116820,00;116780,00;116780,00;382;;;
SPFB.RTS-12.18;1;16.10.2018;20:26;116780,00;116790,00;116720,00;116770,00;313;;;
SPFB.RTS-12.18;1;16.10.2018;20:27;116760,00;116760,00;116720,00;116720,00;180;;;
SPFB.RTS-12.18;1;16.10.2018;20:28;116730,00;116740,00;116720,00;116740,00;94;;;
SPFB.RTS-12.18;1;16.10.2018;20:29;116750,00;116760,00;116750,00;116760,00;89;;;
SPFB.RTS-12.18;1;16.10.2018;20:30;116770,00;116790,00;116760,00;116780,00;92;;;
SPFB.RTS-12.18;1;16.10.2018;20:31;116790,00;116810,00;116760,00;116810,00;217;;;
SPFB.RTS-12.18;1;16.10.2018;20:32;116810,00;116860,00;116800,00;116820,00;343;;;
SPFB.RTS-12.18;1;16.10.2018;20:33;116810,00;116810,00;116780,00;116790,00;125;;;
SPFB.RTS-12.18;1;16.10.2018;20:34;116790,00;116840,00;116790,00;116820,00;206;;;
SPFB.RTS-12.18;1;16.10.2018;20:35;116820,00;116830,00;116790,00;116800,00;274;;;
SPFB.RTS-12.18;1;16.10.2018;20:36;116800,00;116820,00;116680,00;116710,00;1133;;;
SPFB.RTS-12.18;1;16.10.2018;20:37;116700,00;116730,00;116680,00;116700,00;239;;;
SPFB.RTS-12.18;1;16.10.2018;20:38;116700,00;116750,00;116700,00;116740,00;136;;;
SPFB.RTS-12.18;1;16.10.2018;20:39;116750,00;116770,00;116730,00;116770,00;242;;;
SPFB.RTS-12.18;1;16.10.2018;20:40;116770,00;116780,00;116740,00;116770,00;200;;;
SPFB.RTS-12.18;1;16.10.2018;20:41;116780,00;116840,00;116780,00;116840,00;480;;;
SPFB.RTS-12.18;1;16.10.2018;20:42;116830,00;116870,00;116830,00;116840,00;303;;;
SPFB.RTS-12.18;1;16.10.2018;20:43;116850,00;116850,00;116800,00;116800,00;217;;;
SPFB.RTS-12.18;1;16.10.2018;20:44;116800,00;116860,00;116800,00;116850,00;238;;;
SPFB.RTS-12.18;1;16.10.2018;20:45;116840,00;116870,00;116820,00;116830,00;144;;;
SPFB.RTS-12.18;1;16.10.2018;20:46;116830,00;116850,00;116820,00;116850,00;46;;;
SPFB.RTS-12.18;1;16.10.2018;20:47;116860,00;116890,00;116850,00;116870,00;164;;;
SPFB.RTS-12.18;1;16.10.2018;20:48;116870,00;116870,00;116840,00;116840,00;124;;;
SPFB.RTS-12.18;1;16.10.2018;20:49;116850,00;116890,00;116820,00;116890,00;129;;;
SPFB.RTS-12.18;1;16.10.2018;20:50;116890,00;116910,00;116860,00;116870,00;256;;;
SPFB.RTS-12.18;1;16.10.2018;20:51;116870,00;116890,00;116830,00;116830,00;126;;;
SPFB.RTS-12.18;1;16.10.2018;20:52;116840,00;116850,00;116780,00;116790,00;214;;;
SPFB.RTS-12.18;1;16.10.2018;20:53;116790,00;116830,00;116780,00;116790,00;185;;;
SPFB.RTS-12.18;1;16.10.2018;20:54;116790,00;116830,00;116790,00;116820,00;154;;;
SPFB.RTS-12.18;1;16.10.2018;20:55;116810,00;116820,00;116720,00;116760,00;688;;;
SPFB.RTS-12.18;1;16.10.2018;20:56;116760,00;116780,00;116710,00;116710,00;346;;;
SPFB.RTS-12.18;1;16.10.2018;20:57;116720,00;116750,00;116670,00;116730,00;589;;;
SPFB.RTS-12.18;1;16.10.2018;20:58;116730,00;116740,00;116700,00;116710,00;186;;;
SPFB.RTS-12.18;1;16.10.2018;20:59;116730,00;116730,00;116690,00;116710,00;127;;;
SPFB.RTS-12.18;1;16.10.2018;21:00;116720,00;116740,00;116720,00;116730,00;56;;;
SPFB.RTS-12.18;1;16.10.2018;21:01;116730,00;116750,00;116700,00;116720,00;284;;;
SPFB.RTS-12.18;1;16.10.2018;21:02;116710,00;116730,00;116700,00;116700,00;83;;;
SPFB.RTS-12.18;1;16.10.2018;21:03;116700,00;116710,00;116690,00;116690,00;109;;;
SPFB.RTS-12.18;1;16.10.2018;21:04;116690,00;116730,00;116680,00;116730,00;168;;;
SPFB.RTS-12.18;1;16.10.2018;21:05;116740,00;116740,00;116710,00;116710,00;22;;;
SPFB.RTS-12.18;1;16.10.2018;21:06;116710,00;116760,00;116700,00;116750,00;275;;;
SPFB.RTS-12.18;1;16.10.2018;21:07;116740,00;116750,00;116720,00;116750,00;90;;;
SPFB.RTS-12.18;1;16.10.2018;21:08;116740,00;116750,00;116720,00;116740,00;40;;;
SPFB.RTS-12.18;1;16.10.2018;21:09;116740,00;116740,00;116720,00;116730,00;57;;;
SPFB.RTS-12.18;1;16.10.2018;21:10;116740,00;116800,00;116730,00;116780,00;418;;;
SPFB.RTS-12.18;1;16.10.2018;21:11;116790,00;116820,00;116750,00;116770,00;149;;;
SPFB.RTS-12.18;1;16.10.2018;21:12;116770,00;116790,00;116760,00;116760,00;80;;;
SPFB.RTS-12.18;1;16.10.2018;21:13;116770,00;116810,00;116760,00;116790,00;105;;;
SPFB.RTS-12.18;1;16.10.2018;21:14;116820,00;116820,00;116770,00;116780,00;57;;;
SPFB.RTS-12.18;1;16.10.2018;21:15;116790,00;116820,00;116780,00;116820,00;69;;;
SPFB.RTS-12.18;1;16.10.2018;21:16;116810,00;116820,00;116790,00;116810,00;95;;;
SPFB.RTS-12.18;1;16.10.2018;21:17;116810,00;116810,00;116760,00;116760,00;219;;;
SPFB.RTS-12.18;1;16.10.2018;21:18;116770,00;116770,00;116760,00;116760,00;31;;;
SPFB.RTS-12.18;1;16.10.2018;21:19;116750,00;116780,00;116750,00;116770,00;65;;;
SPFB.RTS-12.18;1;16.10.2018;21:20;116780,00;116790,00;116780,00;116780,00;39;;;
SPFB.RTS-12.18;1;16.10.2018;21:21;116770,00;116800,00;116770,00;116790,00;112;;;
SPFB.RTS-12.18;1;16.10.2018;21:22;116800,00;116820,00;116770,00;116800,00;136;;;
SPFB.RTS-12.18;1;16.10.2018;21:23;116800,00;116820,00;116770,00;116770,00;177;;;
SPFB.RTS-12.18;1;16.10.2018;21:24;116770,00;116780,00;116760,00;116780,00;58;;;
SPFB.RTS-12.18;1;16.10.2018;21:25;116770,00;116830,00;116760,00;116810,00;296;;;
SPFB.RTS-12.18;1;16.10.2018;21:26;116800,00;116820,00;116790,00;116820,00;93;;;
SPFB.RTS-12.18;1;16.10.2018;21:27;116830,00;116880,00;116810,00;116810,00;274;;;
SPFB.RTS-12.18;1;16.10.2018;21:28;116800,00;116830,00;116790,00;116830,00;130;;;
SPFB.RTS-12.18;1;16.10.2018;21:29;116820,00;116830,00;116780,00;116780,00;83;;;
SPFB.RTS-12.18;1;16.10.2018;21:30;116790,00;116800,00;116770,00;116800,00;235;;;
SPFB.RTS-12.18;1;16.10.2018;21:31;116800,00;116830,00;116790,00;116810,00;177;;;
SPFB.RTS-12.18;1;16.10.2018;21:32;116820,00;116840,00;116810,00;116820,00;21;;;
SPFB.RTS-12.18;1;16.10.2018;21:33;116820,00;116850,00;116810,00;116830,00;90;;;
SPFB.RTS-12.18;1;16.10.2018;21:34;116830,00;116850,00;116830,00;116840,00;108;;;
SPFB.RTS-12.18;1;16.10.2018;21:35;116830,00;116850,00;116820,00;116820,00;53;;;
SPFB.RTS-12.18;1;16.10.2018;21:36;116820,00;116830,00;116810,00;116830,00;78;;;
